county_state_id,pop_hispan_prop,pop_un_st,state_name,county_name,pop_un_co,state_id,county_id,pop_co,pop_st,state_abbrev,semester,snap_beneficiaries,snap_biannual_chan,sem,pop_un_co_per,pop_un_st_per,year,month,date
06001,.2267466871435657,3059000,California,Alameda County,109000,06,001,1605217,38654206,CA,0718,97701,-4.246623674461459,Jul18,6.790359185082141,7.913757173022776,2018,7,July2018
06003,.0958781362007168,3059000,California,Alpine County,,06,003,1184,38654206,CA,0716,154,-2.531645569620256,Jul16,,7.913757173022776,2016,7,July2016
06005,.1303412987861303,3059000,California,Amador County,,06,005,36963,38654206,CA,0715,3443,5.129770992366423,Jul15,,7.913757173022776,2015,7,July2015
06007,.1545167922012478,3059000,California,Butte County,,06,007,223877,38654206,CA,0116,32068,-.1494582139743406,Jan16,,7.913757173022776,2016,1,January2016
06009,.115005378271782,3059000,California,Calaveras County,,06,009,44787,38654206,CA,0717,4970,-2.146091750344559,Jul17,,7.913757173022776,2017,7,July2017
06011,.5814930669032168,3059000,California,Colusa County,,06,011,21361,38654206,CA,0119,1392,-1.206529453513128,Jan19,,7.913757173022776,2019,1,January2019
06013,.2515515067859582,3059000,California,Contra Costa County,69000,06,013,1107925,38654206,CA,0118,61320,-.3558718861209953,Jan18,6.227858383915879,7.913757173022776,2018,1,January2018
06015,.1904674408349258,3059000,California,Del Norte County,,06,015,27628,38654206,CA,0118,5195,-.9155063894716764,Jan18,,7.913757173022776,2018,1,January2018
06017,.1267430238083534,3059000,California,El Dorado County,,06,017,183000,38654206,CA,0716,12840,-.7037352099605654,Jul16,,7.913757173022776,2016,7,July2016
06019,.5194456579576676,3059000,California,Fresno County,82000,06,019,963160,38654206,CA,0116,226523,-.3755876803722469,Jan16,8.513642593130943,7.913757173022776,2016,1,January2016
06021,.4038991235914863,3059000,California,Glenn County,,06,021,27976,38654206,CA,0717,3351,-4.692832764505117,Jul17,,7.913757173022776,2017,7,July2017
06023,.1082642850254805,3059000,California,Humboldt County,,06,023,135182,38654206,CA,0718,19462,-2.83574638042936,Jul18,,7.913757173022776,2018,7,July2018
06025,.8227604960606619,3059000,California,Imperial County,19000,06,025,178807,38654206,CA,0115,41594,,Jan15,10.62598220427612,7.913757173022776,2015,1,January2015
06027,.2086366105377512,3059000,California,Inyo County,,06,027,18326,38654206,CA,0119,1834,-4.826154644525172,Jan19,,7.913757173022776,2019,1,January2019
06029,.515471838772269,3059000,California,Kern County,75000,06,029,871337,38654206,CA,0115,148872,,Jan15,8.607461866074779,7.913757173022776,2015,1,January2015
06031,.5318994603011932,3059000,California,Kings County,14000,06,031,150261,38654206,CA,0117,24381,.5111926454219429,Jan17,9.317121541850513,7.913757173022776,2017,1,January2017
06033,.1905926710706718,3059000,California,Lake County,,06,033,64076,38654206,CA,0117,12196,-1.150915869670932,Jan17,,7.913757173022776,2017,1,January2017
06035,.1846987306686825,3059000,California,Lassen County,,06,035,31945,38654206,CA,0715,3203,.6916064130776389,Jul15,,7.913757173022776,2015,7,July2015
06037,.4841245247340908,3059000,California,Los Angeles County,1051000,06,037,10057155,38654206,CA,0116,1132762,-2.974669612014136,Jan16,10.45027147339382,7.913757173022776,2016,1,January2016
06039,.561417811941921,3059000,California,Madera County,17000,06,039,153366,38654206,CA,0718,26407,-3.341874084919472,Jul18,11.08459502106073,7.913757173022776,2018,7,July2018
06041,.1596433365292426,3059000,California,Marin County,14000,06,041,259358,38654206,CA,0115,10054,,Jan15,5.397944154412048,7.913757173022776,2015,1,January2015
06043,.1033819703653433,3059000,California,Mariposa County,,06,043,17645,38654206,CA,0716,1992,-5.007153075822601,Jul16,,7.913757173022776,2016,7,July2016
06045,.2409723565762669,3059000,California,Mendocino County,,06,045,87409,38654206,CA,0119,10962,-2.151209497456041,Jan19,,7.913757173022776,2019,1,January2019
06047,.5750301291894591,3059000,California,Merced County,27000,06,047,265001,38654206,CA,0118,53014,-2.406067634984632,Jan18,10.1886407975819,7.913757173022776,2018,1,January2018
06049,.1475119139975618,3059000,California,Modoc County,,06,049,9033,38654206,CA,0718,1205,-3.13504823151125,Jul18,,7.913757173022776,2018,7,July2018
06051,.2786311352432664,3059000,California,Mono County,,06,051,14051,38654206,CA,0115,846,,Jan15,,7.913757173022776,2015,1,January2015
06053,.573711469268148,3059000,California,Monterey County,,06,053,430201,38654206,CA,0118,46892,7.265074572238994,Jan18,,7.913757173022776,2018,1,January2018
06055,.336761560561034,3059000,California,Napa County,12000,06,055,140823,38654206,CA,0715,7354,.3000545553736966,Jul15,8.521335293240451,7.913757173022776,2015,7,July2015
06057,.0915838330316605,3059000,California,Nevada County,,06,057,98639,38654206,CA,0115,7692,,Jan15,,7.913757173022776,2015,1,January2015
06059,.3434480522267419,3059000,California,Orange County,271000,06,059,3132211,38654206,CA,0117,241312,-2.908183793353181,Jan17,8.652035255606982,7.913757173022776,2017,1,January2017
06061,.1349846917087712,3059000,California,Placer County,9000,06,061,370571,38654206,CA,0115,18308,,Jan15,2.428684381670449,7.913757173022776,2015,1,January2015
06063,.0842738901429646,3059000,California,Plumas County,,06,063,18754,38654206,CA,0116,2205,10.80402010050252,Jan16,,7.913757173022776,2016,1,January2016
06065,.4743844747991968,3059000,California,Riverside County,163000,06,065,2323892,38654206,CA,0716,285093,-2.303514212771796,Jul16,7.014095319403828,7.913757173022776,2016,7,July2016
06067,.2251154838039279,3059000,California,Sacramento County,64000,06,067,1479300,38654206,CA,0718,192452,-2.643200777025145,Jul18,4.326370580680051,7.913757173022776,2018,7,July2018
06069,.5834005526284175,3059000,California,San Benito County,,06,069,58051,38654206,CA,0117,5201,-5.470737913486001,Jan17,,7.913757173022776,2017,1,January2017
06071,.5165285363806725,3059000,California,San Bernardino County,141000,06,071,2106754,38654206,CA,0716,389942,-1.26200857882236,Jul16,6.692760521636604,7.913757173022776,2016,7,July2016
06073,.3318679022170225,3059000,California,San Diego County,211000,06,073,3253356,38654206,CA,0116,287601,-.0608111864783711,Jan16,6.485610551074029,7.913757173022776,2016,1,January2016
06075,.1528208063870944,3059000,California,San Francisco County,49000,06,075,850282,38654206,CA,0116,50282,.7857286029264277,Jan16,5.762793990699556,7.913757173022776,2016,1,January2016
06077,.404509800907494,3059000,California,San Joaquin County,56000,06,077,714860,38654206,CA,0115,119166,,Jan15,7.833701703830121,7.913757173022776,2015,1,January2015
06079,.2204397974796029,3059000,California,San Luis Obispo County,10000,06,079,278680,38654206,CA,0717,16794,-3.025753551218391,Jul17,3.588345055260514,7.913757173022776,2017,7,July2017
06081,.2525808054775956,3059000,California,San Mateo County,58000,06,081,754748,38654206,CA,0715,30964,-.2191286414024218,Jul15,7.684684159481045,7.913757173022776,2015,7,July2015
06083,.4444525130029864,3059000,California,Santa Barbara County,46000,06,083,439395,38654206,CA,0115,36909,,Jan15,10.46894024738561,7.913757173022776,2015,1,January2015
06085,.2655234204491174,3059000,California,Santa Clara County,138000,06,085,1885056,38654206,CA,0715,108449,-1.447629087075841,Jul15,7.320737421063353,7.913757173022776,2015,7,July2015
06087,.3322725199040485,3059000,California,Santa Cruz County,19000,06,087,270931,38654206,CA,0119,23586,-2.38794851632661,Jan19,7.012855671739299,7.913757173022776,2019,1,January2019
06089,.0941024671308758,3059000,California,Shasta County,,06,089,179228,38654206,CA,0119,21604,-3.151477114807011,Jan19,,7.913757173022776,2019,1,January2019
06091,.0969030969030969,3059000,California,Sierra County,,06,091,2931,38654206,CA,0717,259,-12.20338983050847,Jul17,,7.913757173022776,2017,7,July2017
06093,.1192124323828734,3059000,California,Siskiyou County,,06,093,43668,38654206,CA,0118,6405,1.457310312054494,Jan18,,7.913757173022776,2018,1,January2018
06095,.2563536372935372,3059000,California,Solano County,21000,06,095,429596,38654206,CA,0117,40094,-4.529002762167822,Jan17,4.888313671449454,7.913757173022776,2017,1,January2017
06097,.261037554068424,3059000,California,Sonoma County,31000,06,097,497776,38654206,CA,0718,27329,-5.547107209511304,Jul18,6.22770081321719,7.913757173022776,2018,7,July2018
06099,.4407017332804508,3059000,California,Stanislaus County,36000,06,099,530561,38654206,CA,0715,92318,1.077364398800018,Jul15,6.785270685180403,7.913757173022776,2015,7,July2015
06101,.298903460723862,3059000,California,Sutter County,,06,101,95406,38654206,CA,0119,11144,-1.901408450704223,Jan19,,7.913757173022776,2019,1,January2019
06103,.240712258391869,3059000,California,Tehama County,,06,103,63015,38654206,CA,0118,8977,-2.593315972222221,Jan18,,7.913757173022776,2018,1,January2018
06105,.0727410782080486,3059000,California,Trinity County,,06,105,13180,38654206,CA,0116,1796,-3.7513397642015,Jan16,,7.913757173022776,2016,1,January2016
06107,.6292192458282228,3059000,California,Tulare County,48000,06,107,455769,38654206,CA,0118,116173,.2182539682539675,Jan18,10.53165090210172,7.913757173022776,2018,1,January2018
06109,.115305307350783,3059000,California,Tuolumne County,,06,109,53864,38654206,CA,0119,4572,-1.359223300970869,Jan19,,7.913757173022776,2019,1,January2019
06111,.4198301066678642,3059000,California,Ventura County,69000,06,111,843110,38654206,CA,0718,63793,-4.522936466362348,Jul18,8.183985482321406,7.913757173022776,2018,7,July2018
06113,.3145479069319331,3059000,California,Yolo County,13000,06,113,209671,38654206,CA,0718,17372,-4.496976360637717,Jul18,6.200189821196064,7.913757173022776,2018,7,July2018
06115,.2720303923424276,3059000,California,Yuba County,,06,115,73897,38654206,CA,0717,13025,1.314561294337269,Jul17,,7.913757173022776,2017,7,July2017
